COUNTY_CODE,STATENAME,COUNTY,MA_REGION_CODE,MA_REGION,PDP_REGION_CODE,PDP_REGION
28040,Nebraska,BLAINE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28050,Nebraska,BOONE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28060,Nebraska,BOX BUTTE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28070,Nebraska,BOYD,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28080,Nebraska,BROWN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28090,Nebraska,BUFFALO,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28100,Nebraska,BURT,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28110,Nebraska,BUTLER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28120,Nebraska,CASS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28130,Nebraska,CEDAR,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28140,Nebraska,CHASE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28150,Nebraska,CHERRY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28160,Nebraska,CHEYENNE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28170,Nebraska,CLAY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28180,Nebraska,COLFAX,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28190,Nebraska,CUMING,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28200,Nebraska,CUSTER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28210,Nebraska,DAKOTA,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28220,Nebraska,DAWES,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28230,Nebraska,DAWSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28240,Nebraska,DEUEL,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28250,Nebraska,DIXON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28260,Nebraska,DODGE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28270,Nebraska,DOUGLAS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28280,Nebraska,DUNDY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28290,Nebraska,FILLMORE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28300,Nebraska,FRANKLIN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28310,Nebraska,FRONTIER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28320,Nebraska,FURNAS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28330,Nebraska,GAGE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28340,Nebraska,GARDEN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28350,Nebraska,GARFIELD,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28360,Nebraska,GOSPER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28370,Nebraska,GRANT,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28380,Nebraska,GREELEY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28390,Nebraska,HALL,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28400,Nebraska,HAMILTON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28410,Nebraska,HARLAN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28420,Nebraska,HAYES,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28430,Nebraska,HITCHCOCK,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28440,Nebraska,HOLT,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28450,Nebraska,HOOKER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28460,Nebraska,HOWARD,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28470,Nebraska,JEFFERSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28480,Nebraska,JOHNSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28490,Nebraska,KEARNEY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28500,Nebraska,KEITH,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28510,Nebraska,KEYA PAHA,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28520,Nebraska,KIMBALL,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28530,Nebraska,KNOX,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28540,Nebraska,LANCASTER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28550,Nebraska,LINCOLN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28560,Nebraska,LOGAN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28570,Nebraska,LOUP,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28580,Nebraska,MCPHERSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28590,Nebraska,MADISON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28600,Nebraska,MERRICK,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28610,Nebraska,MORRILL,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28620,Nebraska,NANCE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28630,Nebraska,NEMAHA,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28640,Nebraska,NUCKOLLS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28650,Nebraska,OTOE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28660,Nebraska,PAWNEE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28670,Nebraska,PERKINS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28680,Nebraska,PHELPS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28690,Nebraska,PIERCE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28700,Nebraska,PLATTE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28710,Nebraska,POLK,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28720,Nebraska,RED WILLOW,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28730,Nebraska,RICHARDSON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28740,Nebraska,ROCK,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28750,Nebraska,SALINE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28760,Nebraska,SARPY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28770,Nebraska,SAUNDERS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28780,Nebraska,SCOTTS BLUFF,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28790,Nebraska,SEWARD,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28800,Nebraska,SHERIDAN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28810,Nebraska,SHERMAN,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28820,Nebraska,SIOUX,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28830,Nebraska,STANTON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28840,Nebraska,THAYER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28850,Nebraska,THOMAS,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28860,Nebraska,THURSTON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28870,Nebraska,VALLEY,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28880,Nebraska,WASHINGTON,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28890,Nebraska,WAYNE,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28900,Nebraska,WEBSTER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28910,Nebraska,WHEELER,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28920,Nebraska,YORK,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
28999,Nebraska, ,19,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)",25,"Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)"
29000,Nevada,CHURCHILL,22,Nevada,29,Nevada
29010,Nevada,CLARK,22,Nevada,29,Nevada
29020,Nevada,DOUGLAS,22,Nevada,29,Nevada
29030,Nevada,ELKO,22,Nevada,29,Nevada
29040,Nevada,ESMERALDA,22,Nevada,29,Nevada
29050,Nevada,EUREKA,22,Nevada,29,Nevada
29060,Nevada,HUMBOLDT,22,Nevada,29,Nevada
29070,Nevada,LANDER,22,Nevada,29,Nevada
29080,Nevada,LINCOLN,22,Nevada,29,Nevada
29090,Nevada,LYON,22,Nevada,29,Nevada
29100,Nevada,MINERAL,22,Nevada,29,Nevada
29110,Nevada,NYE,22,Nevada,29,Nevada
29120,Nevada,CARSON CITY,22,Nevada,29,Nevada
29130,Nevada,PERSHING,22,Nevada,29,Nevada
29140,Nevada,STOREY,22,Nevada,29,Nevada
29150,Nevada,WASHOE,22,Nevada,29,Nevada
29160,Nevada,WHITE PINE,22,Nevada,29,Nevada
29999,Nevada, ,22,Nevada,29,Nevada
30000,New Hampshire,BELKNAP,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30010,New Hampshire,CARROLL,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30020,New Hampshire,CHESHIRE,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30030,New Hampshire,COOS,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30040,New Hampshire,GRAFTON,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30050,New Hampshire,HILLSBOROUGH,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30060,New Hampshire,MERRIMACK,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30070,New Hampshire,ROCKINGHAM,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30080,New Hampshire,STRAFFORD,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30090,New Hampshire,SULLIVAN,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
30999,New Hampshire, ,1,Northern New England (New Hampshire and Maine),1,Northern New England (New Hampshire and Maine)
31000,New Jersey,ATLANTIC,4,New Jersey,4,New Jersey
31100,New Jersey,BERGEN,4,New Jersey,4,New Jersey
31150,New Jersey,BURLINGTON,4,New Jersey,4,New Jersey
31160,New Jersey,CAMDEN,4,New Jersey,4,New Jersey
31180,New Jersey,CAPE MAY,4,New Jersey,4,New Jersey
31190,New Jersey,CUMBERLAND,4,New Jersey,4,New Jersey
31200,New Jersey,ESSEX,4,New Jersey,4,New Jersey
31220,New Jersey,GLOUCESTER,4,New Jersey,4,New Jersey
31230,New Jersey,HUDSON,4,New Jersey,4,New Jersey
31250,New Jersey,HUNTERDON,4,New Jersey,4,New Jersey
31260,New Jersey,MERCER,4,New Jersey,4,New Jersey
31270,New Jersey,MIDDLESEX,4,New Jersey,4,New Jersey
31290,New Jersey,MONMOUTH,4,New Jersey,4,New Jersey
31300,New Jersey,MORRIS,4,New Jersey,4,New Jersey
31310,New Jersey,OCEAN,4,New Jersey,4,New Jersey
31320,New Jersey,PASSAIC,4,New Jersey,4,New Jersey
31340,New Jersey,SALEM,4,New Jersey,4,New Jersey
31350,New Jersey,SOMERSET,4,New Jersey,4,New Jersey
31360,New Jersey,SUSSEX,4,New Jersey,4,New Jersey
31370,New Jersey,UNION,4,New Jersey,4,New Jersey
31390,New Jersey,WARREN,4,New Jersey,4,New Jersey
31999,New Jersey, ,4,New Jersey,4,New Jersey
32000,New Mexico,BERNALILLO,20,Colorado and New Mexico,26,New Mexico
32010,New Mexico,CATRON,20,Colorado and New Mexico,26,New Mexico
32020,New Mexico,CHAVES,20,Colorado and New Mexico,26,New Mexico
32025,New Mexico,CIBOLA,20,Colorado and New Mexico,26,New Mexico
32030,New Mexico,COLFAX,20,Colorado and New Mexico,26,New Mexico
32040,New Mexico,CURRY,20,Colorado and New Mexico,26,New Mexico
